text,label
i will feel so glad to go sing me to sleep sing me,1
iolani left her body after leaving her body . she,4
we often feel like we dont know what books to use during our lessons,0
i feel that the music is kinda boring .,0
i always had a feeling of being in shape and became frustrated,3
i think i was feeling so excited today .,1
i so much appreciate all of my readers and followers but please feel,1
im feeling quite excited because i get to introduce you to my ,1
i have to get on my bike days straight so feeling tender ,2
australian swimming pool rippling through body was a bonus,2
i feel like a woman should be respected at all times ,1
i would be feeling miserable today .,0
i feel that divine energy way up aloft and i,1
i loved how all his pack mates bonded with each other,1
the first hand knowledge and statistics ive gone over regarding mormons,3
i didn t feel well .,1
i feel with the capacity of a producer and an actor someone,1
i feel so empty and cold inside .,0
i feel oddly peaceful and peaceful .,1
jt i have been feeling really caring towards my wife ,2
i feel depressed to the point of developing high fever at least,0
i feel more content with what i have achieved and i,1
roy roy has a philosophy of life that is very salut,0
i know you cant just ged rid of your feelings but,1
im feeling listless i like to go back to this music and,0
i had a dream in which i was infuri,3
kassim selamat of the swallows met k,1
i think his uniform and glove make him feel very important too ,1
i feel that i have to justify this behavior to you my,1
i feel really inadequate and i just wish i had enough,0
i feel like i was lucky like a four leaf clove,1
i feel always a tad bit more troubled,0
i learned to feel the clay and its limits the artistic expression became,1
i love her to make her feel valued and appreciated to tell her,1
i feel like i m on potentially shaky,4
i stayed under the freezing stream maybe a few minutes longer,0
at least in the range of age being doubtful or not believing in,4
i woke up later in the morning it was clear that she,0
im watching a movie called sharknado i feel like my intelligence,3
i am a bit of a romantic so i really,0
i feel really lethargic today and just cant be both,0
i was feeling very vulnerable and down no one really close to me,4
i feel hopeless i cannot cope .,0
i get changed i am feeling insecure . feeling in,4
im not joking we had the feeling they were either extremely friendly,1
i ached so bad the bones in my toes,0
cupcake bt im feeling shy to face her n th,4
i hate being so hungry and weak that i feel stubborn and,3
i feel like i know i m troubled and,0
i look back on that i feel amazed that at such ,5
i feel is only acceptable when that violence could lessen much more,1
i have written but you feel the need to point out that someone,3
i am aware that there is no glamour in them and sometimes ,1
i sit here feeling annoyed at my sons my pets and my,3
i was feeling playful so i danced around the place ,1
steve and adams assist us in the test drive,5
i feel a discontent an almost constant pull to travel need,0
im not feeling too keen on that . im not feel too keen,1
i don t feel particularly inspired .,1
do thorough preschool lessons with my boys keep the house spotless exercise serve,4
i get to know about it the more guilty i feel for,2
i wont be totally satisfied until i feel like me and,2
popular bloggers dont post with freedom anymore there will always be part control rare,1
i didnt want to be lazy or feel groggy so,0
im feeling just a little unhappy about the whole skinnyg .,0
my art is going to fill a room where sick children need all,1
im feeling scared im going to treat this as sacred something valuable to vene,4
i feel eager and anxious and antsy in regards to it,1
id talk today about getting cold feet im sure every bride will,3
i feel like there isnt any dirty oil left on my,0
i wouldn t make too big of a deal out of,4
i try and limit myself to opinions that have some sort of validity,3
i look into the news especially at these unsettling times sometimes ,0
i feel like all women are witches in someway why,3
i really feel rotten and my ear hurts so,0
i feel very delighted for my stay here in manila is,1
i feel strongly that what you identify as the priority must be respected,1
i feel if i say anything it just makes me look,3
i can feel the amused smile that tugs at my lips,1
i feel so uptight and tense and upt,4
i feel that this community s most beloved living our lives gold,2
i get so irritated with the fact that i,0
i was constantly complaining of not feeling so hot . i,2
i feel like my casual nonchalant attitude is ea,1
non diabetics say low blood sugars don t feel as,0
i meant it as a joke guess people didn t get,3
lucky lucky lucky me watched his fabulous man head off for the day knowing,1
